BEDRIJFSNAAM;VESTIGINGSPLAATS;VERSTREKT VOORSCHOT
STICHTING FILMHUIS DEN HAAG;S-GRAVENHAGE;117,492
STICHTING FILMTHEATER FRATERHUIS;ZWOLLE;11,262
STICHTING FILMTHEATER HILVERSUM;HILVERSUM;9,018
STICHTING FISH (FOUNDATION INTER- NATIONAL STUDENT HOUSING)/APART HOTEL RANDWIJCK;MAASTRICHT;26,454
STICHTING FLIK-FLAK;S-HERTOGENBOSCH;15,066
STICHTING FONDS GEHANDICAPTENSPORT;BADHOEVEDORP;36,885
STICHTING FONDS SCHOLING EN ORDENING VOOR HET BESLOTEN BUSVERVOER;CULEMBORG;6,723
STICHTING FONDSWERVING VILLA PARDOES;KAATSHEUVEL;24,834
STICHTING FOOTBALL MAKES IT HAPPEN;LEERSUM;2,286
STICHTING FORSA AMSTERDAM;AMSTERDAM;10,161
STICHTING FORT33 CULTUURPODIUM LEUSDEN;LEUSDEN;3,942
STICHTING FORTEILAND PAMPUS;MUIDEN;11,844
STICHTING FOTOGRAFIE MUSEUM AMSTERDAM;AMSTERDAM;56,133
STICHTING FOUNDATION FOR ADVANCED INTERNATIONAL TAX STUDIES;LEIDEN;5,535
STICHTING FRIENDSHIP SPORTS CENTRE;AMSTERDAM;82,116
STICHTING FRONTAAL THEATERBUREAU;AMSTERDAM;1,854
STICHTING FSD;VEENENDAAL;10,038
STICHTING FULCOTHEATER;IJSSELSTEIN UT;64,995
STICHTING GA DEN HAAG;S-GRAVENHAGE;14,865
STICHTING GAANDEWEG;DUIVEN;5,100
STICHTING GEBR. DE NOBEL;LEIDEN;12,135
STICHTING GEBR. DE NOBEL;LEIDEN;8,853
STICHTING GEMEENSCH.OPLEIDINGS ACTI-VITEITEN BOLEGBO/VOK LEIDINGTECHNIEK;ZOETERMEER;62,859
STICHTING GEMEENSCHAPSACCOMODATIES TEGELEN;TEGELEN;9,663
STICHTING GEMEENSCHAPSCENTRA ELBURG;ELBURG;8,844
"STICHTING GEMEENSCHAPSCENTRUM ""DE KAUTER""";NIEUW NAMEN;2,979
"STICHTING GEMEENSCHAPSCENTRUM ""DE VLASCHAARD""";KOEWACHT;5,199
"STICHTING GEMEENSCHAPSCENTRUM ""MALPERTUUS""";CLINGE;6,936
STICHTING GEMEENSCHAPSCENTRUM DEN EYKHOLT;LUYKSGESTEL;6,084
STICHTING GEMEENSCHAPSCENTRUM IT MIENSKAR;OOSTERBIERUM;3,114
STICHTING GEMEENSCHAPSCENTRUM MARIENHEEM;MARIENHEEM;2,175
STICHTING GEMEENSCHAPSCENTRUM STRAMPROY;STRAMPROY;5,454
"STICHTING GEMEENSCHAPSHUIS ""DE HOLLEKES""";STEENSEL;5,436
"STICHTING GEMEENSCHAPSHUIS ""DE LEEN-HOEF""";KNEGSEL;5,487
"STICHTING GEMEENSCHAPSHUIS ""DE ROFFERT""";BUGGENUM;1,584
"STICHTING GEMEENSCHAPSHUIS ""GRAAUW""";GRAAUW;897
"STICHTING GEMEENSCHAPSHUIS ""LENNISHEUVEL""";BOXTEL;501
"STICHTING GEMEENSCHAPSHUIS ""REIGERS-HORST""";NEDERWEERT-EIND;2,094
"STICHTING GEMEENSCHAPSHUIS ""T WEB""";TETERINGEN;4,938
"STICHTING GEMEENSCHAPSHUIS ""VIANDEN""";BREDA;5,400
"STICHTING GEMEENSCHAPSHUIS ""ZANDBERG""";BREDA;969
STICHTING GEMEENSCHAPSHUIS AMBY AMYERHOOF;MAASTRICHT;6,432
STICHTING GEMEENSCHAPSHUIS BUDEL-SCHOOT;BUDEL;2,748
STICHTING GEMEENSCHAPSHUIS CADIER EN KEER;CADIER EN KEER;2,985
STICHTING GEMEENSCHAPSHUIS COLMSCHATE;COLMSCHATE;1,866
STICHTING GEMEENSCHAPSHUIS DE BANTUIN;VENLO;2,283
STICHTING GEMEENSCHAPSHUIS DE BELCRUM;BREDA;2,628
STICHTING GEMEENSCHAPSHUIS DE KASTANJE;LIESSEL;8,190
STICHTING GEMEENSCHAPSHUIS DE MEENT;NULAND;9,075
STICHTING GEMEENSCHAPSHUIS DE ROSDOEK;WINTELRE;6,684
STICHTING GEMEENSCHAPSHUIS DE ROTS;BOXTEL;2,070
STICHTING GEMEENSCHAPSHUIS DE STER;LAGE MIERDE;4,773
STICHTING GEMEENSCHAPSHUIS DE STUIK;VORSTENBOSCH;4,176
STICHTING GEMEENSCHAPSHUIS DE WIEKEN;MOLENHOEK LB;1,821
STICHTING GEMEENSCHAPSHUIS DEN HERD;BLADEL;8,952
STICHTING GEMEENSCHAPSHUIS EGCHEL;EGCHEL;1,887
"STICHTING GEMEENSCHAPSHUIS ENKHUIZEN""DE NIEUWE DOELEN""";ENKHUIZEN;2,430
"STICHTING GEMEENSCHAPSHUIS ENKHUIZEN""DE NIEUWE DOELEN""";ENKHUIZEN;3,903
STICHTING GEMEENSCHAPSHUIS HAPERT;HAPERT;8,868
STICHTING GEMEENSCHAPSHUIS MEERSSEN;MEERSSEN;2,235
STICHTING GEMEENSCHAPSHUIS NEER;NEER;2,742
STICHTING GEMEENSCHAPSHUIS NIEUWSTADT;NIEUWSTADT;7,065
STICHTING GEMEENSCHAPSHUIS OVERLOON;OVERLOON;2,253
STICHTING GEMEENSCHAPSHUIS ST. HUBERT;SINT HUBERT;318
STICHTING GEMEENSCHAPSHUIS VENHORST;VENHORST;1,806
STICHTING GEMEENSCHAPSHUIS VESSEM;VESSEM;4,941
STICHTING GEMEENSCHAPSHUIS VILLAPARK;EINDHOVEN;4,452
STICHTING GEMEENSCHAPSHUIS WELBERG;STEENBERGEN NB;2,364
STICHTING GEMEENSCHAPSHUIS WERNHOUT;WERNHOUT;1,515
STICHTING GEMEENSCHAPSHUIS WIELDERHOES;WIJLRE;2,160
STICHTING GEMEENSCHAPSHUIS WORKUM;WORKUM;4,662
STICHTING GEMEENSCHAPSHUIS YSSELSTEIJN;YSSELSTEYN LB;5,472
STICHTING GEMEENSCHAPSRUIMTE HOOGELOON;HOOGELOON;4,416
STICHTING GEMEENSCHAPSRUIMTE MANDERVEEN;MANDERVEEN;576
STICHTING GEMEENSCHAPSVOOR- ZIENINGEN HAAREN;HAAREN;7,908
STICHTING GEMEENSCHAPSVOORZIENINGEN KRONENBERG;KRONENBERG;2,853
STICHTING GEMEENSCHAPSVOORZIENINGEN SCHIN OP GEUL;SCHIN OP GEUL;3,201
STICHTING GEMEENSCHAPSWERK BERGEIJK;BERGEIJK;28,212
STICHTING GEMEENSCHAPSWERK DE HELLE-HOND/ERVE BOERRIGTER;DE LUTTE;1,566
STICHTING GEMEENSCHAPSWERK DE RIETSTEK;RIETHOVEN;2,709
STICHTING GEOFORT;HERWIJNEN;9,129
STICHTING GESCHIEDSCHRIJVING OLDAMBT;SCHEEMDA;2,010
STICHTING GET PROTOCOL FOUNDATION;AMSTERDAM;32,331
STICHTING GEWOON, DOEN!;HENGELO OV;37,068
STICHTING GGZ KEIZERSGRACHT;AMSTERDAM;85,554
STICHTING GIFTED MINDS INTERNATIONAL SCHOOL;HOOFDDORP;120,693
STICHTING GIGANT, MARKANT IN CULTUUR;APELDOORN;48,318
STICHTING GIPS SPELEN & LEREN;KERKRADE;4,218
STICHTING GLOBAL EDUCATION;NIJMEGEN;10,218
STICHTING GLOBAL EXPLORATION;SCHIMMERT;37,026
STICHTING GOC;VEENENDAAL;59,898
STICHTING GOED THUIS;TILBURG;8,805
STICHTING GORSSELSE ZWEMBADEN;ALMEN;13,653
STICHTING GRAFISCH MUSEUM GRONINGEN;GRONINGEN;4,794
STICHTING GRAND BALLON;HEERLEN;9,810
STICHTING GROENE BODE;EINDHOVEN;8,736
STICHTING GROEPENRAAD AMSTERDAMSE POPMUZIEK (G.R.A.P.);AMSTERDAM;4,113
STICHTING GROTE KERK CULTUREEL;EMMEN;1,089
STICHTING GROTE OF MARIA MAGDALENA- KERK TE GOES;GOES;3,204
STICHTING GROTE OF SINT- LAURENSKERK TE ROTTERDAM;ROTTERDAM;22,476
STICHTING HAAGS DIERENCENTRUM;S-GRAVENHAGE;28,617
STICHTING HAAGS POP CENTRUM;S-GRAVENHAGE;23,031
STICHTING HAARLEM MARKETING;HAARLEM;26,133
STICHTING HAARLEMMERMEERMUSEUM DE CRUQUIUS;CRUQUIUS;13,692
STICHTING HABITAT FOR HUMANITY NEDERLAND;HOOFDDORP;46,581
STICHTING HALL OF FAME NEXT;TILBURG;28,965
STICHTING HANNA;BOURTANGE;567
STICHTING HARDENBERG PROMOTIE;HARDENBERG;912
STICHTING HEALTH CENTER HOENDERDAAL;DRIEBERGEN-RIJSENBURG;28,182
STICHTING HEALTH FOUNDATION LIMBURG;MAASTRICHT;22,440
STICHTING HEALTHY AGEING NETWORK NORTHERN NETHERLAND;GRONINGEN;17,175
STICHTING HELLO ZUIDAS;AMSTERDAM;12,288
STICHTING HELMOND SPORT;HELMOND;39,693
STICHTING HERENGRACHT 401;AMSTERDAM;16,251
STICHTING HET BLAAKSE BOS;ROTTERDAM;10,140
STICHTING HET CENTRUM;VENHUIZEN;7,332
STICHTING HET DOLHUYS;HAARLEM;37,158
STICHTING HET FILMHUIS GOUDA;GOUDA;7,404
STICHTING HET GRACHTENHUIS;AMSTERDAM;13,146
STICHTING HET HUIS;UTRECHT;22,620
STICHTING HET HUIS VAN WAALRE;WAALRE;5,832
STICHTING HET RIJKSMUSEUM;AMSTERDAM;1,134,333
STICHTING HET ROBERTSHUIS;NOORBEEK;122,592
STICHTING HET SCHONE STREVEN;LEEUWARDEN;19,611
STICHTING HET VAREND IJSSELSCHIP;OUDEWATER;1,200
STICHTING HET WAPEN VAN EMMICKHOVEN;ALMKERK;3,297
STICHTING HET WILDE WESTEN;UTRECHT;8,775
STICHTING HEUKELUM AKTIEF;ASPEREN;2,079
STICHTING HIAAT;HOORN NH;4,365
STICHTING HISTORIE DER TECHNIEK;EINDHOVEN;14,436
STICHTING HISTORISCH CENTRUM BEEK (L) 1939-1945;BEEK LB;1,839
STICHTING HOCKEY ACCOMMODATIE DE OUDE WARANDE;TILBURG;7,623
STICHTING HOF VAN KIJK UIT;CASTRICUM;3,681
STICHTING HOFTHEATER;RAALTE;18,618
STICHTING HOLLAND BEACH SOCCER;PURMEREND;2,895
STICHTING HOLLAND MUSIC SESSION & FESTIVAL;ALKMAAR;9,900
STICHTING HOMEMADE PRODUCTIONS;AMSTERDAM;14,262
STICHTING HOOGVLIEGERS;MIJDRECHT;1,722
STICHTING HOOPS;S-GRAVENHAGE;3,813
STICHTING HORECA AMERENA;AMERSFOORT;8,994
STICHTING HORECA HOENDERDAAL;DRIEBERGEN-RIJSENBURG;14,091
STICHTING HORECA OLYMPOS;UTRECHT;9,216
STICHTING HORECA PARKGEBOUW RIJSSEN;RIJSSEN;15,252
STICHTING HORECA SCHOUWBURG OGTEROP;MEPPEL;24,492
STICHTING HORECA TIJENRAAN;RAALTE;5,673
STICHTING HORECA TILBURG TRAPPERS;TILBURG;1,839
STICHTING HORECA-EXPLOITATIE DORPSHUIS CENTRUM;ANDIJK;2,829
STICHTING HORTUS BOTANICUS AMSTERDAM;AMSTERDAM;46,539
STICHTING HORTUS BOTANICUS AMSTERDAM;AMSTERDAM;12,444
STICHTING HOVO NOORD-NEDERLAND;GRONINGEN;22,029
STICHTING HUBERT;NIJMEGEN;5,711
STICHTING HUIS BERGH;S-HEERENBERG;13,755
STICHTING HUIS VAN EEMNES;EEMNES;4,920
STICHTING HUIS VOOR DE PELGRIM;MAASTRICHT;52,803
STICHTING HUIS VOOR DE SPORT LIMBURG;SITTARD;80,148
STICHTING IDUNA;DRACHTEN;9,600
STICHTING IES AMSTERDAM, INSTITUTE FOR THE INTERNATIONAL EDUCATION OF STUDENTS;AMSTERDAM;18,180
STICHTING IJSSELGROEP EDUCATIEVE DIENSTVERLENING;APELDOORN;63,483
STICHTING I-KWADRAAT;DONGEN;2,571
STICHTING IMAGINE IDENTITY AND CULTURE;AMSTERDAM;22,080
STICHTING IMPACT MAKERS;AMSTERDAM;10,968
STICHTING IMPRESARIAAT KUNSTEDUCATIE 'UIT DE KUNST';UTRECHT;6,498
STICHTING IMPROCENTRUM NEDERLAND;AMSTERDAM;2,268
STICHTING IN IT;AMSTERDAM;3,867
STICHTING INDUSTRIEPROJECT VOOR ELKAAR;ALMELO;10,764
STICHTING INLOOPHUIS EINDHOVEN, DE EIK;EINDHOVEN;3,672
STICHTING INLOOPHUIS MIDDEN-BRABANT;TILBURG;3,027
STICHTING INLOOPHUIS POPPY'S;OOSTERHOUT NB;2,583
STICHTING INOVA;BEVERWIJK;33,504
STICHTING INSTITUUT VAN GERECHTS- TOLKEN EN -VERTALERS;ZAANDAM;17,022
STICHTING INSTROOM METAALBEWERKING;BARENDRECHT;34,560
STICHTING INTEGRATIEWERK;AMERSFOORT;83,031
STICHTING INTERMEDICARE;BUSSUM;27,051
STICHTING INTERNATIONAAL PERSCENTRUM NIEUWSPOORT;S-GRAVENHAGE;53,634
STICHTING INTERNATIONAL ASSOCATION OF DIVING SCHOOLS (I.A.D.S.);OVERVEEN;2,892
STICHTING INTERNATIONAL COLLEGE OF COMMERCE;AMSTERDAM;1,296
STICHTING INTERNATIONAL COMPANY LAW CENTER;ROTTERDAM;4,761
STICHTING INTERNATIONAL TAX CENTER LEIDEN.;LEIDEN;8,016
STICHTING INTERNATIONALE BIJBELBOND (NEDERLAND);AMERSFOORT;2,259
STICHTING INTERNATIONALE VIERDAAGSE AFSTANDSMARSEN NIJMEGEN;NIJMEGEN;44,004
STICHTING INTERNATIONALE WERKKAMPEN;UTRECHT;1,602
STICHTING INTERPLAST HOLLAND;LEIDEN;5,763
STICHTING INTO STUDY EXCHANGES;APELDOORN;10,044
STICHTING IRENE;VROOMSHOOP;3,144
STICHTING ISLAMIC UNIVERSITY OF APPLIED SCIENCES ROTTERDAM;ROTTERDAM;25,089
STICHTING ISLAMITISCH CENTRUM AMSTERDAM;AMSTERDAM;7,314
STICHTING ISLAMITISCH CENTRUM AMSTERDAM-SLOTERVAART;AMSTERDAM;8,721
STICHTING ISLAMITISCH CENTRUM BREDA;BREDA;4,581
STICHTING ISLAMITISCH CENTRUM DELFT;DELFT;2,886
STICHTING ISLAMITISCH CENTRUM DORDRECHT;DORDRECHT;3,129
STICHTING ISLAMITISCH CENTRUM LELYSTAD;LELYSTAD;3,849
STICHTING ISLAMITISCH CENTRUM NIJMEGEN;NIJMEGEN;5,028
STICHTING ISLAMITISCH CENTRUM ROTTERDAM-IJSSELMONDE;ROTTERDAM;3,849
STICHTING ISLAMITISCH CENTRUM ROTTERDAM-ORANJEBOOM;ROTTERDAM;2,406
STICHTING ISLAMITISCH CENTRUM ROTTERDAM-SPANGEN;ROTTERDAM;12,564
STICHTING ISLAMITISCH CENTRUM SCHIEDAM;SCHIEDAM;3,849
STICHTING ISLAMITISCH CENTRUM SOEST;SOEST;2,886
STICHTING ISLAMITISCH CENTRUM VENRAY;VENRAY;3,129
STICHTING ISRAEL IDOED;DOETINCHEM;12,531
STICHTING ITOMTAAL;VEENDAM;25,578
STICHTING J A M JONGEREN ACTIVITEITEN EN MUZIEK;EERSEL;396
STICHTING JAARBEURS VAN HET NOORDEN;RODEN;366
STICHTING JAN VAN DER TOGT;AMSTELVEEN;10,941
STICHTING JDRF NEDERLAND;AMERSFOORT;13,773
STICHTING JEUGDIJSHOCKEY TILBURG TRAPPERS;TILBURG;2,277
STICHTING JEUGDTHEATER AMSTERDAM;AMSTERDAM;27,396
STICHTING JONGERENCENTRUM UITHUIZEN;UITHUIZEN;2,442
STICHTING JONGERENPROJECTEN OP HET GEBIED VAN ONTWIKKELINGSSAMENWERKINGHULPVERLENING EN ONDERWIJS;S-GRAVENHAGE;30,393
STICHTING JUNUSHOFF;WAGENINGEN;28,905
STICHTING KANKERONDERZOEKFONDS LIMBURG;MAASTRICHT;2,586
STICHTING KAPPERSACADEMIE HAIR POINT;S-GRAVENHAGE;22,269
STICHTING KASTEEL HEEZE;HEEZE;4,362
STICHTING KASTEEL VAN VALKENBURG;VALKENBURG LB;6,636
STICHTING KATHOLIEKE INSTELLING VOORMA-WERK IN DE PROVINCIES FLEVOLAND EN UTRECHT;UTRECHT;8,928
"STICHTING KEMPISCH BAKKERIJ MUSEUM ""DE GRENSWACHTER""";LUYKSGESTEL;1,332
STICHTING KENNEMER THEATER;BEVERWIJK;28,503
STICHTING KENNISCENTRUM CENTER FOR PEOPLE AND BUILDINGS;DELFT;13,230
STICHTING KENNISCENTRUM GLAS;GOUDA;16,692
STICHTING KENNISCENTRUM PRO WORK;BURGH-HAAMSTEDE;6,900
STICHTING KGCA;AMSTERDAM;12,087
STICHTING KIDS TALENT;OIRSCHOT;11,538
STICHTING KIND055;APELDOORN;2,775
STICHTING KINDER KOMPUTER WERELD;BERGSCHENHOEK;14,577
STICHTING KINDERBOERDERIJ EN WATERSPEELTUIN TANTHOF;DELFT;1,998
STICHTING KINDERDROOMWENS;NIJMEGEN;3,435
STICHTING KINDEROPVANG KIEKEBOE;ZEIST;4,533
STICHTING KINDERSTRALEN;MAARSSEN;16,890
STICHTING KLAARR;PURMEREND;80,874
STICHTING 'KLEEF!;APELDOORN;8,661
STICHTING KLEINSCHALIG BEGELEID WONEN VOOR OUDEREN;HELMOND;61,830
STICHTING KLEPPENBURG OEFFELT;OEFFELT;2,766
STICHTING KOINONIA;GORINCHEM;5,367
STICHTING KOMP U TER HULP;S-GRAVENHAGE;2,499
STICHTING KONINKLIJK KABINET VAN SCHILDERIJEN HET MAURITSHUIS;S-GRAVENHAGE;170,859
"STICHTING KONINKLIJKE NATIONALE ORGANISATIE VOOR REDDINGWEZEN EN EERSTE HULP BIJ ONGELUKKEN ""HET ORANJE KRUI";S-GRAVENHAGE;37,809
STICHTING KONTRAKT-ONDERWIJS;VUGHT;8,607
STICHTING KOOPVAARDIJPASTORAAT GRONINGEN;UITHUIZERMEEDEN;2,163
STICHTING KOPPELKERK;BREDEVOORT;1,929
STICHTING KOSTUUMVERHUUR GRONINGEN;GRONINGEN;3,453
STICHTING KOUTERSHOF;RIJSBERGEN;3,651
"STICHTING KRINGLOOP RIDDERKERK ""DE TWEEDE KANS""";RIDDERKERK;2,409
STICHTING KRINGLOOPWINKEL HARDERWIJK;HARDERWIJK;4,452
STICHTING KULTURHUS BELTRUM;BELTRUM;459
STICHTING KULTURHUS DE SPIL NIEUWLEUSEN;NIEUWLEUSEN;4,293
STICHTING KULTURHUS DENEKAMP;DENEKAMP;2,514
STICHTING KULTURHUS HOGE HEXEL;HOGE HEXEL;780
STICHTING KULTURHUS OLST-WIJHE;OLST;5,073
STICHTING KULTURHUS VORDEN;VORDEN;7,257
STICHTING KULTURHUS WARNSVELD;WARNSVELD;2,229
STICHTING KULTURHUSTREFPUNT HEETEN;HEETEN;654
STICHTING KUMPULAN BRONBEEK;ARNHEM;19,374
STICHTING KUNST CREATIEF BARENDRECHT;BARENDRECHT;1,509
STICHTING KUNSTCENTRUM HAARLEM;HAARLEM;10,014
STICHTING KUNSTMIN;DORDRECHT;82,989
STICHTING KUNSTMUSEUM DEN HAAG;S-GRAVENHAGE;277,539
STICHTING KWALITEIT EN ONTWIKKELING HUISARTSENZORG;EINDHOVEN;22,890
STICHTING LALE;ARNHEM;12,504
STICHTING LAMELIS;TILBURG;5,292
STICHTING LANDELIJK CONTACT JEUGDWERK CHRIST. GEREFORMEERDE KERKEN IN NEDERLAND (LCJ);SLIEDRECHT;25,128
STICHTING LANDELIJKE REGISTRATIE ORTHOPEDISCHE IMPLANTATEN (LROI);S-HERTOGENBOSCH;16,644
STICHTING LANDGOED FRAEYLEMABORG;SLOCHTEREN;4,857
STICHTING LANDJUWEEL 2000;AMSTERDAM;10,002
STICHTING LANDSCHAPSBEHEER GRONINGEN;GRONINGEN;75,120
STICHTING LASER APPLICATIE CENTRUM;HENGELO OV;35,916
STICHTING LEER- EN ONTDEKCENTRUM TECHNIEK ZEEWOLDE;ZEEWOLDE;1,143
STICHTING LEER UNIQUE;ROTTERDAM;18,120
STICHTING LEERHUIS WESTERHELLING;NIJMEGEN;7,422
STICHTING LEEUW;ANNA PAULOWNA;11,682
STICHTING LEIDSE SCHOUWBURG EN STADSGEHOORZAAL;LEIDEN;88,380
STICHTING LEONIDAS FACILITAIR;ROTTERDAM;4,383
STICHTING LEVAZORG;AMSTERDAM;28,344
STICHTING LIBRE FOUNDATION;UBBERGEN;2,577
STICHTING LIEVENDAAL;EINDHOVEN;1,791
STICHTING LIMBURGS MUSEUM;VENLO;48,810
STICHTING LINDENBERG CULTUURHUIS;NIJMEGEN;111,993
STICHTING LISZT CONCOURS;UTRECHT;20,988
STICHTING LITSERBORG;DEN DUNGEN;5,877
STICHTING LIVE AT ROTOWN;ROTTERDAM;8,565
STICHTING LIVINGSTONE, WERKVAKANTIES EN UITWISSELINGSPROJECTEN;AMERSFOORT;23,580
STICHTING LM PUBLISHERS;EDAM;9,186
STICHTING LOOK GOOD...FEEL BETTER;ODIJK;14,817
STICHTING LOUIS COUPERUS MUSEUM;S-GRAVENHAGE;4,113
STICHTING LUCHTVAART COMMUNITY SCHIPHOL;SCHIPHOL;23,784
STICHTING LUDWIG;ROTTERDAM;11,697
STICHTING LUX;NIJMEGEN;71,805
STICHTING LUXOR LIVE;ARNHEM;85,320
STICHTING LUXOR THEATER ROTTERDAM;ROTTERDAM;115,476
STICHTING M.F.C. DE HORST;SIBCULO;510
STICHTING MAASLAND;BERGEN LB;2,052
STICHTING MAASTRICHT MARKETING;MAASTRICHT;47,580
STICHTING MAITREYA INSTITUUT VOOR WIJSHEIDSCULTUUR;LOENEN GLD;2,805
STICHTING MAKADAM THEATER;MAASTRICHT;2,112
STICHTING MANOLYA;ROTTERDAM;3,441
STICHTING MARATHON LEIDEN;LEIDEN;6,378
STICHTING MARIA AUSTRIA INSTITUUT;AMSTERDAM;7,881
STICHTING MARIAPOLI MARIENKROON;NIEUWKUIJK;10,158
"STICHTING MARINE CANTINE DIENST ""MARCANDI""";DEN HELDER;24,657
STICHTING MARKETING GRONINGEN;GRONINGEN;42,816
STICHTING MARKETING ZAANSTREEK;ZAANDAM;8,061
STICHTING MARTINIKERK GRONINGEN;GRONINGEN;7,530
STICHTING MASCURA;HULST;1,401
STICHTING MATZER;S-HERTOGENBOSCH;9,471
STICHTING ME ON STAGE;BERGEIJK;6,444
STICHTING MEER MUZIEK IN DE KLAS;AMSTERDAM;25,668
STICHTING MELKWEG;AMSTERDAM;451,647
STICHTING METALEKTRO INSTROOM DELTAMETAAL;BARENDRECHT;52,011
STICHTING METROPOOL POPPODIA VAN TWENTE;HENGELO OV;45,918
STICHTING MEZZ;BREDA;24,054
STICHTING MFA DE SCHANS;ARCEN;2,760
STICHTING MIMAKKUS;OISTERWIJK;8,076
STICHTING MIMIK;DEVENTER;27,549
STICHTING MINHAJ-UL-QURAN INTERNATIONAL NETHERLANDS;S-GRAVENHAGE;1,173
STICHTING MIZAAN;ZAANDAM;3,849
STICHTING MKB EINDHOVEN;EINDHOVEN;20,172
STICHTING MOBILITEIT VOOR IEDEREEN;MADE;97,818
STICHTING MOLEN VAN SLOTEN EN KUIPERIJMUSEUM;AMSTERDAM;8,256
STICHTING MOR GABRIEL KERK;BADHOEVEDORP;3,039
STICHTING MS RESEARCH;VOORSCHOTEN;16,992
STICHTING MUGMETDEGOUDENTAND;AMSTERDAM;21,147
STICHTING MULTI FUNCTIONEEL CENTRUM SPIJK;SPIJK GN;1,650
STICHTING MULTICULTUREEL PODIUM MOZAIEK;AMSTERDAM;60,405
"STICHTING MULTIFUNCTIONEEL CENTRUM ""TOP EN TWEL""";OPPENHUIZEN;1,293
STICHTING MULTIFUNCTIONEEL CENTRUM DE ENK;ZWOLLE;15,285
STICHTING MULTIFUNCTIONEEL CENTRUM DE ROEF;HARDERWIJK;9,507
STICHTING MULTIFUNCTIONEEL CENTRUM HURDEGARYP;HURDEGARYP;6,339
STICHTING MULTIFUNCTIONEEL CENTRUM PARKGEBOUW RIJSSEN;RIJSSEN;6,714
STICHTING MULTIFUNCTIONEEL CENTRUM ST.-JABIK;ST.-JACOBIPAROCHIE;465
STICHTING MULTIFUNCTIONEEL DORPSCENTRUM;WYTGAARD;1,554
STICHTING MULTIFUNCTIONEEL GEBOUW DE EENDENKOOI;ZOETERWOUDE;8,700
"STICHTING MULTIFUNCTIONEEL ZALENCENTRUM ""DE KIEKMURE""";HARDERWIJK;8,460
STICHTING MULTIFUNCTIONEELCENTRUM BRUINISSE;BRUINISSE;1,557
STICHTING MULTIFUNCTIONELE ACCOMMODATIE EWIJK;EWIJK;6,498
STICHTING MULTITUDINE;IJSSELMUIDEN;1,518
STICHTING MUSEUM BUURTSPOORWEG;HAAKSBERGEN;9,225
STICHTING MUSEUM DE ACHT ZALIGHEDEN;EERSEL;1,221
STICHTING MUSEUM ELBURG;ELBURG;6,282
STICHTING MUSEUM HET REMBRANDTHUIS;AMSTERDAM;95,952
STICHTING MUSEUM KASTEEL WIJCHEN;WIJCHEN;3,576
STICHTING MUSEUM NUNSPEET EXPLOITATIE;NUNSPEET;16,524
STICHTING MUSEUM ONS' LIEVE HEER OP SOLDER;AMSTERDAM;34,536
STICHTING MUSEUM STERRENWACHT SONNENBORGH;UTRECHT;11,112
STICHTING MUSEUM SWAENSTEYN;VOORBURG;8,565
STICHTING MUSEUM VAN HET NEDERLANDSE UURWERK (MNU);ZAANDAM;6,663
STICHTING MUSEUMBOERDERIJ DE KARSTENHOEVE;RUINERWOLD;1,185
STICHTING MUSEUMNACHT AMSTERDAM;AMSTERDAM;5,178
STICHTING MUSICIANS WITHOUT BORDERS;AMSTERDAM;15,846
STICHTING MUSICON PRODUCTIES;S-GRAVENHAGE;12,156
STICHTING MUZEE SCHEVENINGEN;S-GRAVENHAGE;20,916
STICHTING MUZIEKGEBOUW AAN 'T IJ;AMSTERDAM;73,422
STICHTING MUZIEKGIETERIJ;MAASTRICHT;86,076
STICHTING MUZIEKIDS;HILVERSUM;24,789
STICHTING MUZIEUM 2012;NIJMEGEN;31,023
STICHTING MYTIKAS;S-GRAVENHAGE;1,923
STICHTING N201 AALSMEER;AALSMEER;2,232
"STICHTING NAT. DIERENPARK ""DE HAZENBERG""";AMERONGEN;20,214
STICHTING NATIONAAL CENTRUM VOOR WETENSCHAPS- EN TECHNOLOGIECOMMUNICATIE;AMSTERDAM;140,316
STICHTING NATIONAAL JENEVERMUSEUM SCHIEDAM;SCHIEDAM;17,610
STICHTING NATIONAAL JEUGD FONDS JANTJE BETON;UTRECHT;128,574
STICHTING NATIONAAL MONUMENT WATERSNOOD 1953;OUWERKERK;33,012
STICHTING NATIONAAL MUSEUM KLOK & PEEL;ASTEN;6,789
STICHTING NATIONAAL MUSEUM VAN SPEELKLOK TOT PIEREMENT;UTRECHT;39,633
"STICHTING NATUUR- EN MILIEU EDUCATIEF CENTRUM ""DE HOFTE""";OLDENZAAL;5,247
STICHTING NATUUR- EN MILIEUFEDERATIE ZUID-HOLLAND;S-GRAVENHAGE;22,116
STICHTING NATUURBELEVING LEIDSCHE HOEVEN;TRICHT;648
STICHTING NATUURMUSEUM BRABANT;TILBURG;26,658
STICHTING NEAR EAST MINISTRY;NIJKERK GLD;5,262
STICHTING NEDERLANDS BAKKERIJ CENTRUM;WAGENINGEN;157,632
STICHTING NEDERLANDS BUREAU KEURINGEN BINNENVAART (NBKB);ROTTERDAM;18,930
STICHTING NEDERLANDS HELSINKI COMITE;S-GRAVENHAGE;64,872
STICHTING NEDERLANDS MUSEUM KINDERWERELD;RODEN;2,229
STICHTING NEDERLANDS WATERMUSEUM;ARNHEM;14,367
STICHTING NEDERLANDS ZILVERMUSEUM SCHOONHOVEN;SCHOONHOVEN;31,329
